Istasyon_No|Istasyon_Adi|YIL|AY|GUNLUK_TOPLAM_GUNESLENME_SURESI_AYLIK_ORTALAMASI
17886|YATA?AN|2007|10|6.9
17886|YATA?AN|2007|11|4.6
17886|YATA?AN|2007|12|4.1
17886|YATA?AN|2007|13|7.8
17886|YATA?AN|2008|1|5.8
17886|YATA?AN|2008|2|5.5
17886|YATA?AN|2008|3|6.0
17886|YATA?AN|2008|4|6.0
17886|YATA?AN|2008|5|10.1
17886|YATA?AN|2008|6|11.3
17886|YATA?AN|2008|7|11.4
17886|YATA?AN|2008|8|10.1
17886|YATA?AN|2008|9|8.4
17886|YATA?AN|2008|10|7.6
17886|YATA?AN|2008|11|5.4
17886|YATA?AN|2008|12|4.2
17886|YATA?AN|2008|13|7.7
17886|YATA?AN|2009|1|3.2
17886|YATA?AN|2009|2|3.4
17886|YATA?AN|2009|3|5.8
17886|YATA?AN|2009|4|7.0
17886|YATA?AN|2009|5|9.8
17886|YATA?AN|2009|6|11.3
17886|YATA?AN|2009|7|11.3
17886|YATA?AN|2009|8|10.3
17886|YATA?AN|2009|9|8.6
17886|YATA?AN|2009|10|7.0
17886|YATA?AN|2009|11|5.9
17886|YATA?AN|2009|12|3.3
17886|YATA?AN|2009|13|7.3
17886|YATA?AN|2010|1|3.7
17886|YATA?AN|2010|2|3.6
17886|YATA?AN|2010|3|6.4
17886|YATA?AN|2010|4|7.9
17886|YATA?AN|2010|5|8.8
17886|YATA?AN|2010|6|9.4
17886|YATA?AN|2010|7|11.2
17886|YATA?AN|2010|8|9.9
17886|YATA?AN|2010|9|9.3
17886|YATA?AN|2010|10|6.1
17886|YATA?AN|2010|11|5.5
17886|YATA?AN|2010|12|3.5
17886|YATA?AN|2010|13|7.1
17886|YATA?AN|2011|1|4.2
17886|YATA?AN|2011|2|5.2
17886|YATA?AN|2011|3|6.7
17886|YATA?AN|2011|4|6.2
17886|YATA?AN|2011|5|7.6
17886|YATA?AN|2011|6|10.5
17886|YATA?AN|2011|7|11.4
17886|YATA?AN|2011|8|9.8
17886|YATA?AN|2011|9|9.4
17886|YATA?AN|2011|10|6.9
17886|YATA?AN|2011|11|6.7
17886|YATA?AN|2011|12|4.2
17886|YATA?AN|2011|13|7.4
17886|YATA?AN|2012|1|4.2
17886|YATA?AN|2012|13|4.2
17924|K?YCE??Z|1984|9|9.8
17924|K?YCE??Z|1984|10|8.8
17924|K?YCE??Z|1984|11|4.0
17924|K?YCE??Z|1984|12|3.8
17924|K?YCE??Z|1984|13|6.6
17924|K?YCE??Z|1985|1|2.8
17924|K?YCE??Z|1985|2|6.0
17924|K?YCE??Z|1985|3|6.1
17924|K?YCE??Z|1985|4|8.1
17924|K?YCE??Z|1985|5|8.7
17924|K?YCE??Z|1985|6|11.3
17924|K?YCE??Z|1985|7|11.6
17924|K?YCE??Z|1985|8|10.9
17924|K?YCE??Z|1985|9|10.1
17924|K?YCE??Z|1985|10|8.3
17924|K?YCE??Z|1985|11|5.3
17924|K?YCE??Z|1985|12|5.4
17924|K?YCE??Z|1985|13|7.9
17924|K?YCE??Z|1986|1|3.3
17924|K?YCE??Z|1986|2|4.1
17924|K?YCE??Z|1986|3|6.7
17924|K?YCE??Z|1986|4|8.7
17924|K?YCE??Z|1986|5|9.0
17924|K?YCE??Z|1986|6|10.3
17924|K?YCE??Z|1986|7|11.4
17924|K?YCE??Z|1986|8|10.3
17924|K?YCE??Z|1986|9|8.7
17924|K?YCE??Z|1986|10|8.2
17924|K?YCE??Z|1986|11|7.4
17924|K?YCE??Z|1986|12|4.8
17924|K?YCE??Z|1986|13|7.8
17924|K?YCE??Z|1987|1|3.8
17924|K?YCE??Z|1987|2|4.7
17924|K?YCE??Z|1987|3|6.2
17924|K?YCE??Z|1987|4|7.0
17924|K?YCE??Z|1987|5|8.1
17924|K?YCE??Z|1987|6|11.0
17924|K?YCE??Z|1987|7|11.3
17924|K?YCE??Z|1987|8|11.1
17924|K?YCE??Z|1987|9|9.8
17924|K?YCE??Z|1987|10|7.8
17924|K?YCE??Z|1987|11|5.4
17924|K?YCE??Z|1987|12|4.6
17924|K?YCE??Z|1987|13|7.6
17924|K?YCE??Z|1988|1|5.5
17924|K?YCE??Z|1988|2|6.2
17924|K?YCE??Z|1988|3|4.9
17924|K?YCE??Z|1988|4|6.5
17924|K?YCE??Z|1988|5|9.7
17924|K?YCE??Z|1988|6|10.5
17924|K?YCE??Z|1988|7|11.0
17924|K?YCE??Z|1988|8|10.6
17924|K?YCE??Z|1988|9|9.9
17924|K?YCE??Z|1988|10|7.3
17924|K?YCE??Z|1988|11|5.5
17924|K?YCE??Z|1988|12|4.0
17924|K?YCE??Z|1988|13|7.8
17924|K?YCE??Z|1989|1|7.1
17924|K?YCE??Z|1989|2|7.5
17924|K?YCE??Z|1989|3|6.5
17924|K?YCE??Z|1989|4|8.3
17924|K?YCE??Z|1989|5|9.8
17924|K?YCE??Z|1989|6|10.7
17924|K?YCE??Z|1989|7|11.0
17924|K?YCE??Z|1989|8|10.0
17924|K?YCE??Z|1989|9|9.9
17924|K?YCE??Z|1989|10|7.4
17924|K?YCE??Z|1989|11|4.5
17924|K?YCE??Z|1989|12|5.3
17924|K?YCE??Z|1989|13|8.2
17924|K?YCE??Z|1990|1|6.2
17924|K?YCE??Z|1990|2|6.5
17924|K?YCE??Z|1990|3|8.7
17924|K?YCE??Z|1990|4|7.7
17924|K?YCE??Z|1990|5|9.5
17924|K?YCE??Z|1990|6|10.7
17924|K?YCE??Z|1990|7|11.2
17924|K?YCE??Z|1990|8|10.6
17924|K?YCE??Z|1990|9|10.0
17924|K?YCE??Z|1990|10|7.6
17924|K?YCE??Z|1990|11|5.4
17924|K?YCE??Z|1990|12|3.1
17924|K?YCE??Z|1990|13|8.1
17924|K?YCE??Z|1991|1|5.5
17924|K?YCE??Z|1991|2|4.7
17924|K?YCE??Z|1991|3|6.0
17924|K?YCE??Z|1991|4|7.5
17924|K?YCE??Z|1991|5|6.6
17924|K?YCE??Z|1991|6|10.6
17924|K?YCE??Z|1991|7|10.7
17924|K?YCE??Z|1991|8|10.5
17924|K?YCE??Z|1991|9|9.9
17924|K?YCE??Z|1991|10|7.1
17924|K?YCE??Z|1991|11|6.0
17924|K?YCE??Z|1991|12|3.8
17924|K?YCE??Z|1991|13|7.4
17924|K?YCE??Z|1992|1|6.4
17924|K?YCE??Z|1992|2|5.9
17924|K?YCE??Z|1992|3|5.1
17924|K?YCE??Z|1992|4|7.8
17924|K?YCE??Z|1992|5|8.1
17924|K?YCE??Z|1992|6|9.7
17924|K?YCE??Z|1992|7|10.6
17924|K?YCE??Z|1992|8|10.4
17924|K?YCE??Z|1992|9|9.9
17924|K?YCE??Z|1992|10|7.7
17924|K?YCE??Z|1992|11|5.5
17924|K?YCE??Z|1992|12|4.9
17924|K?YCE??Z|1992|13|7.7
17924|K?YCE??Z|1993|1|5.5
17924|K?YCE??Z|1993|2|5.8
17924|K?YCE??Z|1993|3|7.7
17924|K?YCE??Z|1993|4|7.5
17924|K?YCE??Z|1993|5|7.8
17924|K?YCE??Z|1993|6|10.6
17924|K?YCE??Z|1993|7|11.3
17924|K?YCE??Z|1993|8|10.7
17924|K?YCE??Z|1993|9|10.2
17924|K?YCE??Z|1993|10|8.4
17924|K?YCE??Z|1993|11|5.9
17924|K?YCE??Z|1993|12|4.1
17924|K?YCE??Z|1993|13|8.0
17924|K?YCE??Z|1994|1|4.2
17924|K?YCE??Z|1994|2|5.5
17924|K?YCE??Z|1994|3|7.7
17924|K?YCE??Z|1994|4|7.5
17924|K?YCE??Z|1994|5|9.6
17924|K?YCE??Z|1994|6|11.2
17924|K?YCE??Z|1994|7|11.1
17924|K?YCE??Z|1994|8|10.7
17924|K?YCE??Z|1994|9|9.4
17924|K?YCE??Z|1994|10|6.1
17924|K?YCE??Z|1994|11|5.5
17924|K?YCE??Z|1994|12|4.8
17924|K?YCE??Z|1994|13|7.8
17924|K?YCE??Z|1995|1|3.8
17924|K?YCE??Z|1995|2|6.4
17924|K?YCE??Z|1995|3|5.4
17924|K?YCE??Z|1995|4|7.6
17924|K?YCE??Z|1995|5|9.5
17924|K?YCE??Z|1995|6|11.0
17924|K?YCE??Z|1995|7|10.7
17924|K?YCE??Z|1995|8|10.8
17924|K?YCE??Z|1995|9|9.3
17924|K?YCE??Z|1995|10|8.5
17924|K?YCE??Z|1995|11|4.7
17924|K?YCE??Z|1995|12|3.5
17924|K?YCE??Z|1995|13|7.6
17924|K?YCE??Z|1996|1|4.2
17924|K?YCE??Z|1996|2|4.1
17924|K?YCE??Z|1996|3|6.6
17924|K?YCE??Z|1996|4|8.1
17924|K?YCE??Z|1996|5|10.0
17924|K?YCE??Z|1996|6|11.4
17924|K?YCE??Z|1996|7|11.2
17924|K?YCE??Z|1996|8|10.7
17924|K?YCE??Z|1996|9|8.7
17924|K?YCE??Z|1996|10|7.9
17924|K?YCE??Z|1996|11|5.9
17924|K?YCE??Z|1996|12|3.5
17924|K?YCE??Z|1996|13|7.7
17924|K?YCE??Z|1997|1|6.2
17924|K?YCE??Z|1997|2|6.2
17924|K?YCE??Z|1997|3|6.7
17924|K?YCE??Z|1997|4|6.3
17924|K?YCE??Z|1997|5|10.1
17924|K?YCE??Z|1997|6|10.5
17924|K?YCE??Z|1997|7|11.3
17924|K?YCE??Z|1997|8|10.5
17924|K?YCE??Z|1997|9|9.5
17924|K?YCE??Z|1997|10|6.4
17924|K?YCE??Z|1997|11|4.8
17924|K?YCE??Z|1997|12|3.9
17924|K?YCE??Z|1997|13|7.7
17924|K?YCE??Z|1998|1|5.2
17924|K?YCE??Z|1998|2|6.5
17924|K?YCE??Z|1998|3|5.8
17924|K?YCE??Z|1998|4|8.0
17924|K?YCE??Z|1998|5|7.6
17924|K?YCE??Z|1998|6|11.0
17924|K?YCE??Z|1998|7|11.2
17924|K?YCE??Z|1998|8|10.6
17924|K?YCE??Z|1998|9|9.0
17924|K?YCE??Z|1998|10|7.8
17924|K?YCE??Z|1998|11|5.0
17924|K?YCE??Z|1998|12|3.4
17924|K?YCE??Z|1998|13|7.6
17924|K?YCE??Z|1999|1|3.8
17924|K?YCE??Z|1999|2|4.9
17924|K?YCE??Z|1999|3|6.7
17924|K?YCE??Z|1999|4|8.2
17924|K?YCE??Z|1999|5|9.6
17924|K?YCE??Z|1999|6|10.8
17924|K?YCE??Z|1999|7|11.0
17924|K?YCE??Z|1999|8|10.2
17924|K?YCE??Z|1999|9|9.5
17924|K?YCE??Z|1999|10|8.5
17924|K?YCE??Z|1999|11|5.4
17924|K?YCE??Z|1999|12|3.9
17924|K?YCE??Z|1999|13|7.7
17924|K?YCE??Z|2000|1|5.2
17924|K?YCE??Z|2000|2|6.2
17924|K?YCE??Z|2000|3|7.9
17924|K?YCE??Z|2000|4|6.3
17924|K?YCE??Z|2000|5|9.5
17924|K?YCE??Z|2000|6|11.2
17924|K?YCE??Z|2000|7|11.2
17924|K?YCE??Z|2000|8|10.3
17924|K?YCE??Z|2000|9|9.7
17924|K?YCE??Z|2000|10|8.2
17924|K?YCE??Z|2000|11|6.0
17924|K?YCE??Z|2000|12|4.7
17924|K?YCE??Z|2000|13|8.1
17924|K?YCE??Z|2001|1|4.4
17924|K?YCE??Z|2001|2|5.9
17924|K?YCE??Z|2001|3|7.4
17924|K?YCE??Z|2001|4|6.7
17924|K?YCE??Z|2001|5|8.1
17924|K?YCE??Z|2001|6|11.5
17924|K?YCE??Z|2001|7|11.0
17924|K?YCE??Z|2001|8|10.2
17924|K?YCE??Z|2001|9|10.1
17924|K?YCE??Z|2001|10|8.4
17924|K?YCE??Z|2001|11|4.3
17924|K?YCE??Z|2001|12|2.6
17924|K?YCE??Z|2001|13|7.6
17924|K?YCE??Z|2002|1|5.4
17924|K?YCE??Z|2002|2|6.6
17924|K?YCE??Z|2002|3|6.2
17924|K?YCE??Z|2002|4|7.0
17924|K?YCE??Z|2002|5|9.8
17924|K?YCE??Z|2002|6|11.0
17924|K?YCE??Z|2002|7|10.5
17924|K?YCE??Z|2002|8|10.4
17924|K?YCE??Z|2002|9|8.1
17924|K?YCE??Z|2002|10|8.0
17924|K?YCE??Z|2002|11|5.4
17924|K?YCE??Z|2002|12|4.1
17924|K?YCE??Z|2002|13|7.8
17924|K?YCE??Z|2003|1|2.7
17924|K?YCE??Z|2003|2|5.1
17924|K?YCE??Z|2003|3|6.8
17924|K?YCE??Z|2003|4|6.1
17924|K?YCE??Z|2003|5|9.2
17924|K?YCE??Z|2003|6|10.7
17924|K?YCE??Z|2003|7|11.6
17924|K?YCE??Z|2003|8|10.4
17924|K?YCE??Z|2003|9|9.9
17924|K?YCE??Z|2003|10|7.8
17924|K?YCE??Z|2003|11|6.2
17924|K?YCE??Z|2003|12|4.4
17924|K?YCE??Z|2003|13|7.7
17924|K?YCE??Z|2004|1|3.7
17924|K?YCE??Z|2004|2|4.5
17924|K?YCE??Z|2004|3|6.7
17924|K?YCE??Z|2004|4|7.0
17924|K?YCE??Z|2004|5|9.5
17924|K?YCE??Z|2004|6|11.1
17924|K?YCE??Z|2004|7|11.4
17924|K?YCE??Z|2004|8|10.6
17924|K?YCE??Z|2004|9|9.8
17924|K?YCE??Z|2004|10|8.2
17924|K?YCE??Z|2004|11|4.6
17924|K?YCE??Z|2004|12|3.6
17924|K?YCE??Z|2004|13|7.7
17924|K?YCE??Z|2005|1|3.6
17924|K?YCE??Z|2005|2|4.8
17924|K?YCE??Z|2005|3|6.3
17924|K?YCE??Z|2005|4|7.0
17924|K?YCE??Z|2005|5|8.8
17924|K?YCE??Z|2005|6|11.3
17924|K?YCE??Z|2005|7|11.1
17924|K?YCE??Z|2005|8|10.5
17924|K?YCE??Z|2005|9|9.5
17924|K?YCE??Z|2005|10|8.0
17924|K?YCE??Z|2005|11|4.6
17924|K?YCE??Z|2005|12|3.9
17924|K?YCE??Z|2005|13|7.5
17924|K?YCE??Z|2006|1|3.7
17924|K?YCE??Z|2006|2|3.6
17924|K?YCE??Z|2006|3|5.5
17924|K?YCE??Z|2006|4|6.7
17924|K?YCE??Z|2006|5|9.8
17924|K?YCE??Z|2006|6|10.3
17924|K?YCE??Z|2006|7|10.9
17924|K?YCE??Z|2006|8|10.6
17924|K?YCE??Z|2006|9|8.6
17924|K?YCE??Z|2006|10|6.4
17924|K?YCE??Z|2006|11|5.2
17924|K?YCE??Z|2006|12|4.6
17924|K?YCE??Z|2006|13|7.2
17924|K?YCE??Z|2007|1|4.8
17924|K?YCE??Z|2007|2|4.7
17924|K?YCE??Z|2007|3|6.9
17924|K?YCE??Z|2007|4|8.4
17924|K?YCE??Z|2007|5|9.1
17924|K?YCE??Z|2007|6|10.9
17924|K?YCE??Z|2007|7|11.4
17924|K?YCE??Z|2007|8|10.6
17924|K?YCE??Z|2007|9|9.9
17924|K?YCE??Z|2007|10|6.9
17924|K?YCE??Z|2007|11|4.1
17924|K?YCE??Z|2007|12|5.9
17924|K?YCE??Z|2007|13|7.9
17924|K?YCE??Z|2008|1|6.1
17924|K?YCE??Z|2008|2|6.0
17924|K?YCE??Z|2008|3|6.1
17924|K?YCE??Z|2008|4|5.9
17924|K?YCE??Z|2008|5|9.9
17924|K?YCE??Z|2008|6|11.2
17924|K?YCE??Z|2008|7|11.3
17924|K?YCE??Z|2008|8|10.5
17924|K?YCE??Z|2008|9|8.5
17924|K?YCE??Z|2008|10|7.6
17924|K?YCE??Z|2008|11|5.0
17924|K?YCE??Z|2008|12|4.2
17924|K?YCE??Z|2008|13|7.7
17924|K?YCE??Z|2009|1|3.3
17924|K?YCE??Z|2009|2|3.4
17924|K?YCE??Z|2009|3|5.8
17924|K?YCE??Z|2009|4|7.6
17924|K?YCE??Z|2009|5|9.3
17924|K?YCE??Z|2009|6|11.5
17924|K?YCE??Z|2009|7|11.6
17924|K?YCE??Z|2009|8|10.5
17924|K?YCE??Z|2009|9|8.9
17924|K?YCE??Z|2009|10|6.7
17924|K?YCE??Z|2009|11|5.5
17924|K?YCE??Z|2009|12|3.2
17924|K?YCE??Z|2009|13|7.3
17924|K?YCE??Z|2010|1|3.4
17924|K?YCE??Z|2010|2|3.8
17924|K?YCE??Z|2010|3|6.8
17924|K?YCE??Z|2010|4|8.1
17924|K?YCE??Z|2010|5|8.9
17924|K?YCE??Z|2010|6|9.7
17924|K?YCE??Z|2010|7|11.3
17924|K?YCE??Z|2010|8|10.0
17924|K?YCE??Z|2010|9|8.9
17924|K?YCE??Z|2010|10|6.0
17924|K?YCE??Z|2010|11|5.0
17924|K?YCE??Z|2010|12|3.4
17924|K?YCE??Z|2010|13|7.1
17924|K?YCE??Z|2011|1|4.0
17924|K?YCE??Z|2011|2|5.0
17924|K?YCE??Z|2011|3|7.0
17924|K?YCE??Z|2011|4|6.0
17924|K?YCE??Z|2011|5|7.9
17924|K?YCE??Z|2011|6|11.2
17924|K?YCE??Z|2011|7|11.6
17924|K?YCE??Z|2011|8|10.3
17924|K?YCE??Z|2011|9|9.1
17924|K?YCE??Z|2011|10|7.0
17924|K?YCE??Z|2011|11|5.9
17924|K?YCE??Z|2011|12|3.6
17924|K?YCE??Z|2011|13|7.4
17924|K?YCE??Z|2012|1|3.9
17924|K?YCE??Z|2012|13|3.9
17924|K?YCE??Z|2015|5|0.0
17924|K?YCE??Z|2015|10|0.0
17924|K?YCE??Z|2015|13|0.0
18032|KARABURUN|2013|7|0.0
18032|KARABURUN|2013|8|0.0
18032|KARABURUN|2013|9|0.0
18032|KARABURUN|2013|10|0.0
18032|KARABURUN|2013|12|0.0
18032|KARABURUN|2013|13|0.0
