Istasyon_No|Istasyon_Adi|YIL|AY|AYLIK_TOPLAM_YAGIS_mm_Manuel
17298|MARMAR?S|2002|13|1234.2
17298|MARMAR?S|2003|1|300.9
17298|MARMAR?S|2003|2|248.4
17298|MARMAR?S|2003|3|167.7
17298|MARMAR?S|2003|4|44.9
17298|MARMAR?S|2003|5|58.4
17298|MARMAR?S|2003|6|13.8
17298|MARMAR?S|2003|10|71.6
17298|MARMAR?S|2003|11|64.1
17298|MARMAR?S|2003|12|347.5
17298|MARMAR?S|2003|13|1317.3
17298|MARMAR?S|2004|1|536.4
17298|MARMAR?S|2004|2|42.7
17298|MARMAR?S|2004|3|30.9
17298|MARMAR?S|2004|4|83.3
17298|MARMAR?S|2004|5|0.8
17298|MARMAR?S|2004|6|1.0
17298|MARMAR?S|2004|9|61.0
17298|MARMAR?S|2004|10|8.0
17298|MARMAR?S|2004|11|276.5
17298|MARMAR?S|2004|12|246.4
17298|MARMAR?S|2004|13|1287.0
17298|MARMAR?S|2005|1|347.5
17298|MARMAR?S|2005|2|302.3
17298|MARMAR?S|2005|3|101.6
17298|MARMAR?S|2005|4|41.3
17298|MARMAR?S|2005|5|7.3
17298|MARMAR?S|2005|6|0.8
17298|MARMAR?S|2005|8|0.1
17298|MARMAR?S|2005|9|5.0
17298|MARMAR?S|2005|10|90.8
17298|MARMAR?S|2005|11|278.1
17298|MARMAR?S|2005|12|205.2
17298|MARMAR?S|2005|13|1380.0
17298|MARMAR?S|2006|1|162.1
17298|MARMAR?S|2006|2|199.1
17298|MARMAR?S|2006|3|218.7
17298|MARMAR?S|2006|4|30.8
17298|MARMAR?S|2006|5|2.8
17298|MARMAR?S|2006|6|7.1
17298|MARMAR?S|2006|7|0.3
17298|MARMAR?S|2006|9|44.3
17298|MARMAR?S|2006|10|166.1
17298|MARMAR?S|2006|11|136.0
17298|MARMAR?S|2006|12|49.5
17298|MARMAR?S|2006|13|1016.8
17298|MARMAR?S|2007|1|72.8
17298|MARMAR?S|2007|2|105.7
17298|MARMAR?S|2007|3|34.6
17298|MARMAR?S|2007|4|88.3
17298|MARMAR?S|2007|5|20.0
17298|MARMAR?S|2007|6|0.3
17298|MARMAR?S|2007|9|0.9
17298|MARMAR?S|2007|10|215.0
17298|MARMAR?S|2007|11|273.4
17298|MARMAR?S|2007|12|249.8
17298|MARMAR?S|2007|13|1071.6
17298|MARMAR?S|2008|1|103.4
17298|MARMAR?S|2008|2|104.7
17298|MARMAR?S|2008|3|90.0
17298|MARMAR?S|2008|4|120.8
17298|MARMAR?S|2008|5|13.0
17298|MARMAR?S|2008|6|0.0
17298|MARMAR?S|2008|7|1.4
17298|MARMAR?S|2008|9|87.4
17298|MARMAR?S|2008|10|34.1
17298|MARMAR?S|2008|11|104.8
17298|MARMAR?S|2008|12|121.2
17298|MARMAR?S|2008|13|781.8
17298|MARMAR?S|2009|1|178.6
17298|MARMAR?S|2009|2|242.9
17298|MARMAR?S|2009|3|94.6
17298|MARMAR?S|2009|4|113.1
17298|MARMAR?S|2009|5|36.8
17298|MARMAR?S|2009|6|0.0
17298|MARMAR?S|2009|9|163.6
17298|MARMAR?S|2009|10|48.1
17298|MARMAR?S|2009|11|131.7
17298|MARMAR?S|2009|12|414.9
17298|MARMAR?S|2009|13|1424.3
17298|MARMAR?S|2010|1|249.6
17298|MARMAR?S|2010|2|251.9
17298|MARMAR?S|2010|3|14.0
17298|MARMAR?S|2010|4|20.0
17298|MARMAR?S|2010|5|11.7
17298|MARMAR?S|2010|6|27.6
17298|MARMAR?S|2010|7|6.8
17298|MARMAR?S|2010|9|0.4
17298|MARMAR?S|2010|10|121.4
17298|MARMAR?S|2010|11|30.4
17298|MARMAR?S|2010|12|153.8
17298|MARMAR?S|2010|13|887.6
17298|MARMAR?S|2011|1|529.8
17298|MARMAR?S|2011|2|243.2
17298|MARMAR?S|2011|3|25.6
17298|MARMAR?S|2011|4|65.4
17298|MARMAR?S|2011|5|43.7
17298|MARMAR?S|2011|6|20.4
17298|MARMAR?S|2011|9|84.2
17298|MARMAR?S|2011|10|54.0
17298|MARMAR?S|2011|11|13.0
17298|MARMAR?S|2011|12|179.3
17298|MARMAR?S|2011|13|1258.6
17298|MARMAR?S|2012|1|391.0
17298|MARMAR?S|2012|2|278.6
17298|MARMAR?S|2012|3|77.0
17298|MARMAR?S|2012|4|72.6
17298|MARMAR?S|2012|5|57.0
17298|MARMAR?S|2012|6|0.0
17298|MARMAR?S|2012|8|8.2
17298|MARMAR?S|2012|9|0.0
17298|MARMAR?S|2012|10|33.8
17298|MARMAR?S|2012|11|42.2
17298|MARMAR?S|2012|12|633.2
17298|MARMAR?S|2012|13|1593.6
17298|MARMAR?S|2013|1|386.2
17298|MARMAR?S|2013|2|216.0
17298|MARMAR?S|2013|3|68.2
17298|MARMAR?S|2013|4|108.8
17298|MARMAR?S|2013|5|7.0
17298|MARMAR?S|2013|6|0.0
17298|MARMAR?S|2013|7|0.0
17298|MARMAR?S|2013|9|6.0
17298|MARMAR?S|2013|10|99.4
17298|MARMAR?S|2013|11|386.6
17298|MARMAR?S|2013|12|92.0
17298|MARMAR?S|2013|13|1370.2
17298|MARMAR?S|2014|1|269.2
17298|MARMAR?S|2014|2|46.4
17298|MARMAR?S|2014|3|164.4
17298|MARMAR?S|2014|4|68.1
17298|MARMAR?S|2014|5|61.4
17298|MARMAR?S|2014|6|42.8
17298|MARMAR?S|2014|7|0.2
17298|MARMAR?S|2014|9|16.0
17298|MARMAR?S|2014|10|114.4
17298|MARMAR?S|2014|11|335.6
17298|MARMAR?S|2014|12|477.5
17298|MARMAR?S|2014|13|1596.0
17298|MARMAR?S|2015|1|348.8
17298|MARMAR?S|2015|2|295.4
17298|MARMAR?S|2015|3|177.2
17298|MARMAR?S|2015|4|32.4
17298|MARMAR?S|2015|5|21.7
17298|MARMAR?S|2015|6|0.0
17298|MARMAR?S|2015|9|36.6
17298|MARMAR?S|2015|10|280.7
17298|MARMAR?S|2015|11|195.9
17298|MARMAR?S|2015|12|0.4
17298|MARMAR?S|2015|13|1389.1
17298|MARMAR?S|2016|1|354.4
17298|MARMAR?S|2016|2|54.5
17298|MARMAR?S|2016|3|193.6
17298|MARMAR?S|2016|4|20.1
17298|MARMAR?S|2016|5|98.6
17298|MARMAR?S|2016|6|0.8
17298|MARMAR?S|2016|9|11.0
17298|MARMAR?S|2016|11|95.8
17298|MARMAR?S|2016|12|68.2
17298|MARMAR?S|2016|13|897.0
17298|MARMAR?S|2017|1|295.2
17298|MARMAR?S|2017|2|15.8
17298|MARMAR?S|2017|3|358.0
17298|MARMAR?S|2017|4|40.5
17298|MARMAR?S|2017|5|4.2
17298|MARMAR?S|2017|6|0.0
17298|MARMAR?S|2017|10|124.2
17298|MARMAR?S|2017|11|153.5
17298|MARMAR?S|2017|12|112.0
17298|MARMAR?S|2017|13|1103.4
17298|MARMAR?S|2018|1|199.0
17298|MARMAR?S|2018|2|181.7
17298|MARMAR?S|2018|3|47.3
17298|MARMAR?S|2018|4|0.5
17298|MARMAR?S|2018|5|39.9
17298|MARMAR?S|2018|6|31.3
17298|MARMAR?S|2018|7|0.0
17298|MARMAR?S|2018|9|12.8
17298|MARMAR?S|2018|10|113.7
17298|MARMAR?S|2018|11|329.3
17298|MARMAR?S|2018|12|254.9
17298|MARMAR?S|2018|13|1210.4
17298|MARMAR?S|2019|1|527.8
17298|MARMAR?S|2019|2|176.9
17298|MARMAR?S|2019|3|84.8
17298|MARMAR?S|2019|4|235.5
17298|MARMAR?S|2019|5|10.1
17298|MARMAR?S|2019|6|4.8
17298|MARMAR?S|2019|7|4.7
17298|MARMAR?S|2019|9|15.0
17298|MARMAR?S|2019|10|70.8
17298|MARMAR?S|2019|11|352.3
17298|MARMAR?S|2019|12|284.2
17298|MARMAR?S|2019|13|1766.9
17298|MARMAR?S|2020|1|109.2
17298|MARMAR?S|2020|2|269.1
17298|MARMAR?S|2020|3|84.6
17298|MARMAR?S|2020|4|42.9
17298|MARMAR?S|2020|5|9.7
17298|MARMAR?S|2020|6|14.0
17298|MARMAR?S|2020|7|0.2
17298|MARMAR?S|2020|9|0.7
17298|MARMAR?S|2020|10|36.4
17298|MARMAR?S|2020|11|35.5
17298|MARMAR?S|2020|12|360.7
17298|MARMAR?S|2020|13|963.0
17298|MARMAR?S|2021|1|222.4
17298|MARMAR?S|2021|2|90.9
17298|MARMAR?S|2021|3|103.2
17298|MARMAR?S|2021|4|9.8
17298|MARMAR?S|2021|5|0.0
17298|MARMAR?S|2021|6|1.6
17824|G?NEY|1964|1|2.3
17824|G?NEY|1964|2|68.1
17824|G?NEY|1964|3|101.1
17824|G?NEY|1964|4|8.3
17824|G?NEY|1964|5|28.5
17824|G?NEY|1964|6|63.9
17824|G?NEY|1964|9|38.9
17824|G?NEY|1964|11|48.6
17824|G?NEY|1964|12|160.7
17824|G?NEY|1964|13|520.4
17824|G?NEY|1965|1|38.0
17824|G?NEY|1965|2|179.4
17824|G?NEY|1965|3|79.2
17824|G?NEY|1965|4|77.1
17824|G?NEY|1965|5|71.7
17824|G?NEY|1965|6|0.0
17824|G?NEY|1965|7|11.4
17824|G?NEY|1965|8|1.2
17824|G?NEY|1965|10|25.9
17824|G?NEY|1965|11|88.0
17824|G?NEY|1965|12|125.9
17824|G?NEY|1965|13|697.8
17824|G?NEY|1966|1|353.2
17824|G?NEY|1966|2|27.2
17824|G?NEY|1966|3|132.4
17824|G?NEY|1966|4|16.4
17824|G?NEY|1966|5|73.9
17824|G?NEY|1966|6|2.9
17824|G?NEY|1966|7|20.1
17824|G?NEY|1966|8|4.0
17824|G?NEY|1966|9|24.3
17824|G?NEY|1966|10|2.1
17824|G?NEY|1966|11|54.0
17824|G?NEY|1966|12|142.7
17824|G?NEY|1966|13|853.2
17824|G?NEY|1967|1|127.3
17824|G?NEY|1967|2|42.0
17824|G?NEY|1967|3|42.7
17824|G?NEY|1967|4|73.5
17824|G?NEY|1967|5|49.6
17824|G?NEY|1967|6|19.5
17824|G?NEY|1967|7|16.6
17824|G?NEY|1967|8|8.0
17824|G?NEY|1967|9|52.8
17824|G?NEY|1967|10|48.0
17824|G?NEY|1967|11|66.7
17824|G?NEY|1967|12|204.2
17824|G?NEY|1967|13|750.9
17824|G?NEY|1968|1|339.4
17824|G?NEY|1968|2|113.2
17824|G?NEY|1968|3|168.8
17824|G?NEY|1968|4|51.2
17824|G?NEY|1968|5|8.3
17824|G?NEY|1968|6|51.5
17824|G?NEY|1968|8|5.7
17824|G?NEY|1968|9|78.6
17824|G?NEY|1968|10|51.9
17824|G?NEY|1968|11|104.0
17824|G?NEY|1968|12|242.5
17824|G?NEY|1968|13|1215.1
17824|G?NEY|1969|1|180.0
17824|G?NEY|1969|2|113.8
17824|G?NEY|1969|3|131.8
17824|G?NEY|1969|4|94.8
17824|G?NEY|1969|5|98.3
17824|G?NEY|1969|6|10.1
17824|G?NEY|1969|7|52.1
17824|G?NEY|1969|9|6.0
17824|G?NEY|1969|10|31.7
17824|G?NEY|1969|11|40.0
17824|G?NEY|1969|12|145.7
17824|G?NEY|1969|13|904.3
17824|G?NEY|1970|1|102.2
17824|G?NEY|1970|2|96.3
17824|G?NEY|1970|3|43.2
17824|G?NEY|1970|4|26.0
17824|G?NEY|1970|5|9.8
17824|G?NEY|1970|6|12.5
17824|G?NEY|1970|7|1.2
17824|G?NEY|1970|8|17.5
17824|G?NEY|1970|9|0.5
17824|G?NEY|1970|10|47.2
17824|G?NEY|1970|11|53.7
17824|G?NEY|1970|12|61.7
17824|G?NEY|1970|13|471.8
17824|G?NEY|1971|1|65.3
17824|G?NEY|1971|2|94.0
17824|G?NEY|1971|3|96.2
17824|G?NEY|1971|4|22.6
17824|G?NEY|1971|5|20.5
17824|G?NEY|1971|6|18.2
17824|G?NEY|1971|7|15.6
17824|G?NEY|1971|8|44.2
17824|G?NEY|1971|9|6.7
17824|G?NEY|1971|10|27.4
17824|G?NEY|1971|11|56.2
17824|G?NEY|1971|12|67.4
17824|G?NEY|1971|13|534.3
17824|G?NEY|1972|1|17.4
17824|G?NEY|1972|2|64.4
17824|G?NEY|1972|3|21.4
17824|G?NEY|1972|4|50.8
17824|G?NEY|1972|5|37.5
17824|G?NEY|1972|6|84.0
17824|G?NEY|1972|7|64.4
17824|G?NEY|1972|8|11.7
17824|G?NEY|1972|9|8.0
17824|G?NEY|1972|10|109.0
17824|G?NEY|1972|11|34.4
17824|G?NEY|1972|12|0.4
17824|G?NEY|1972|13|503.4
17824|G?NEY|1973|1|29.0
17824|G?NEY|1973|2|135.4
17824|G?NEY|1973|3|38.0
17824|G?NEY|1973|4|41.5
17824|G?NEY|1973|5|15.0
17824|G?NEY|1973|6|23.4
17824|G?NEY|1973|7|8.5
17824|G?NEY|1973|8|1.0
17824|G?NEY|1973|9|4.7
17824|G?NEY|1973|10|39.2
17824|G?NEY|1973|11|28.0
17824|G?NEY|1973|12|61.9
17824|G?NEY|1973|13|425.6
17824|G?NEY|1974|1|40.2
17824|G?NEY|1974|2|103.8
17824|G?NEY|1974|3|63.4
17824|G?NEY|1974|4|51.1
17824|G?NEY|1974|5|42.3
17824|G?NEY|1974|6|25.1
17824|G?NEY|1974|8|7.4
17824|G?NEY|1974|9|34.8
17824|G?NEY|1974|10|20.0
17824|G?NEY|1974|11|34.4
17824|G?NEY|1974|12|65.9
17824|G?NEY|1974|13|488.4
17824|G?NEY|1975|1|57.6
17824|G?NEY|1975|2|33.6
17824|G?NEY|1975|3|53.1
17824|G?NEY|1975|4|52.0
17824|G?NEY|1975|5|42.5
17824|G?NEY|1975|6|48.2
17824|G?NEY|1975|7|2.5
17824|G?NEY|1975|8|1.9
17824|G?NEY|1975|9|8.1
17824|G?NEY|1975|10|22.8
17824|G?NEY|1975|11|99.7
17824|G?NEY|1975|12|112.1
17824|G?NEY|1975|13|534.1
17824|G?NEY|1976|1|71.0
17824|G?NEY|1976|2|35.0
17824|G?NEY|1976|3|25.3
17824|G?NEY|1976|4|85.0
17824|G?NEY|1976|5|26.7
17824|G?NEY|1976|6|6.4
17824|G?NEY|1976|7|12.1
17824|G?NEY|1976|8|9.6
17824|G?NEY|1976|10|64.4
17824|G?NEY|1976|11|28.6
17824|G?NEY|1976|12|136.8
17824|G?NEY|1976|13|500.9
17824|G?NEY|1977|1|29.7
17824|G?NEY|1977|2|34.2
17824|G?NEY|1977|3|40.6
17824|G?NEY|1977|4|74.8
17824|G?NEY|1977|5|8.3
17824|G?NEY|1977|6|12.5
17824|G?NEY|1977|7|0.4
17824|G?NEY|1977|9|42.3
17824|G?NEY|1977|10|34.3
17824|G?NEY|1977|11|46.8
17824|G?NEY|1977|12|44.6
17824|G?NEY|1977|13|368.5
17824|G?NEY|1978|1|134.1
17824|G?NEY|1978|2|179.4
17824|G?NEY|1978|3|78.5
17824|G?NEY|1978|4|73.6
17824|G?NEY|1978|5|31.0
17824|G?NEY|1978|6|2.9
17824|G?NEY|1978|7|0.6
17824|G?NEY|1978|9|26.3
17824|G?NEY|1978|10|68.0
17824|G?NEY|1978|11|27.9
17824|G?NEY|1978|12|56.8
17824|G?NEY|1978|13|679.1
17824|G?NEY|1979|1|145.5
17824|G?NEY|1979|2|33.4
17824|G?NEY|1979|3|32.9
17824|G?NEY|1979|4|19.3
17824|G?NEY|1979|5|108.7
17824|G?NEY|1979|6|29.9
17824|G?NEY|1979|7|10.4
17824|G?NEY|1979|8|0.0
17824|G?NEY|1979|9|0.0
17824|G?NEY|1979|10|43.6
17824|G?NEY|1979|11|89.3
17824|G?NEY|1979|12|110.1
17824|G?NEY|1979|13|623.1
17824|G?NEY|1980|1|145.7
17824|G?NEY|1980|2|48.7
17824|G?NEY|1980|3|79.7
17824|G?NEY|1980|4|37.5
17824|G?NEY|1980|5|18.5
17824|G?NEY|1980|6|4.1
17824|G?NEY|1980|9|43.2
17824|G?NEY|1980|10|14.3
17824|G?NEY|1980|11|95.1
17824|G?NEY|1980|12|100.4
17824|G?NEY|1980|13|587.2
17824|G?NEY|1981|1|151.6
17824|G?NEY|1981|2|53.0
17824|G?NEY|1981|3|40.9
17824|G?NEY|1981|4|23.9
17824|G?NEY|1981|5|25.1
17824|G?NEY|1981|6|31.0
17824|G?NEY|1981|8|0.7
17824|G?NEY|1981|9|3.8
17824|G?NEY|1981|10|7.4
17824|G?NEY|1981|11|85.2
17824|G?NEY|1981|12|147.1
17824|G?NEY|1981|13|569.7
17824|G?NEY|1982|1|49.8
17824|G?NEY|1982|2|39.9
17824|G?NEY|1982|3|56.3
17824|G?NEY|1982|4|72.6
17824|G?NEY|1982|5|67.5
17824|G?NEY|1982|6|53.6
17824|G?NEY|1982|7|16.3
17824|G?NEY|1982|8|1.7
17824|G?NEY|1982|9|20.2
17824|G?NEY|1982|10|68.9
17824|G?NEY|1982|11|3.7
17824|G?NEY|1982|12|56.6
17824|G?NEY|1982|13|507.1
17824|G?NEY|1983|1|79.1
17824|G?NEY|1983|2|49.2
17824|G?NEY|1983|3|44.3
17824|G?NEY|1983|4|60.6
17824|G?NEY|1983|5|27.7
17824|G?NEY|1983|6|78.4
17824|G?NEY|1983|7|22.0
17824|G?NEY|1983|8|2.5
17824|G?NEY|1983|9|2.2
17824|G?NEY|1983|10|15.5
17824|G?NEY|1983|11|142.2
17824|G?NEY|1983|12|96.7
17824|G?NEY|1983|13|620.4
17824|G?NEY|1984|1|85.5
17824|G?NEY|1984|2|99.0
17824|G?NEY|1984|3|112.0
17824|G?NEY|1984|4|66.9
17824|G?NEY|1984|5|4.6
17824|G?NEY|1984|6|1.2
17824|G?NEY|1984|7|18.6
17824|G?NEY|1984|8|4.1
17824|G?NEY|1984|9|1.4
17824|G?NEY|1984|11|75.7
17824|G?NEY|1984|12|25.0
17824|G?NEY|1984|13|494.0
17824|G?NEY|1985|1|192.5
17824|G?NEY|1985|2|71.3
17824|G?NEY|1985|3|49.3
17824|G?NEY|1985|4|13.1
17824|G?NEY|1985|5|29.5
17824|G?NEY|1985|6|35.2
17824|G?NEY|1985|8|19.2
17824|G?NEY|1985|10|22.0
17824|G?NEY|1985|11|56.3
17824|G?NEY|1985|12|49.7
17824|G?NEY|1985|13|538.1
17824|G?NEY|1986|1|81.1
17824|G?NEY|1986|2|97.2
17824|G?NEY|1986|3|5.3
17824|G?NEY|1986|4|26.1
17824|G?NEY|1986|5|26.8
17824|G?NEY|1986|6|10.8
17824|G?NEY|1986|8|8.1
17824|G?NEY|1986|9|55.3
17824|G?NEY|1986|10|18.0
17824|G?NEY|1986|11|14.0
17824|G?NEY|1986|12|107.0
17824|G?NEY|1986|13|449.7
17824|G?NEY|1987|1|93.1
17824|G?NEY|1987|2|37.6
17824|G?NEY|1987|3|57.6
17824|G?NEY|1987|4|38.8
17824|G?NEY|1987|5|26.0
17824|G?NEY|1987|6|10.7
17824|G?NEY|1987|7|26.8
17824|G?NEY|1987|9|1.1
17824|G?NEY|1987|10|32.7
17824|G?NEY|1987|11|52.7
17824|G?NEY|1987|12|75.3
17824|G?NEY|1987|13|452.4
17824|G?NEY|1988|1|13.5
17824|G?NEY|1988|2|95.1
17824|G?NEY|1988|3|117.3
17824|G?NEY|1988|4|66.9
17824|G?NEY|1988|5|11.8
17824|G?NEY|1988|6|5.2
17824|G?NEY|1988|7|13.7
17824|G?NEY|1988|8|25.7
17824|G?NEY|1988|9|4.2
17824|G?NEY|1988|10|49.2
17824|G?NEY|1988|11|119.9
17824|G?NEY|1988|12|59.1
17824|G?NEY|1988|13|581.6
17824|G?NEY|1989|1|9.8
17824|G?NEY|1989|2|6.2
17824|G?NEY|1989|3|42.8
17824|G?NEY|1989|5|66.8
17824|G?NEY|1989|6|8.4
17824|G?NEY|1989|7|27.6
17824|G?NEY|1989|10|60.0
17824|G?NEY|1989|11|146.3
17824|G?NEY|1989|12|76.6
17824|G?NEY|1989|13|444.5
17824|G?NEY|1990|1|7.3
17824|G?NEY|1990|2|36.6
17824|G?NEY|1990|3|29.2
17824|G?NEY|1990|4|43.7
17824|G?NEY|1990|5|44.0
17824|G?NEY|1990|6|24.9
17824|G?NEY|1990|7|0.1
17824|G?NEY|1990|8|7.6
17824|G?NEY|1990|9|10.5
17824|G?NEY|1990|10|19.2
17824|G?NEY|1990|11|22.2
17824|G?NEY|1990|12|142.4
17824|G?NEY|1990|13|387.7
17824|G?NEY|1991|1|45.8
17824|G?NEY|1991|2|48.6
17824|G?NEY|1991|3|40.9
17824|G?NEY|1991|4|54.5
17824|G?NEY|1991|5|57.8
17824|G?NEY|1991|6|0.3
17824|G?NEY|1991|7|5.2
17824|G?NEY|1991|8|10.9
17824|G?NEY|1991|10|55.6
17824|G?NEY|1991|11|37.2
17824|G?NEY|1991|12|75.3
17824|G?NEY|1991|13|432.1
17824|G?NEY|1992|1|0.3
17824|G?NEY|1992|2|6.3
17824|G?NEY|1992|3|72.0
17824|G?NEY|1992|4|90.2
17824|G?NEY|1992|5|26.5
17824|G?NEY|1992|6|61.7
17824|G?NEY|1992|7|11.0
17824|G?NEY|1992|8|17.1
17824|G?NEY|1992|10|41.2
17824|G?NEY|1992|11|64.0
17824|G?NEY|1992|12|73.5
17824|G?NEY|1992|13|463.8
17824|G?NEY|1993|1|48.4
17824|G?NEY|1993|2|70.6
17824|G?NEY|1993|3|65.0
17824|G?NEY|1993|4|55.3
17824|G?NEY|1993|5|64.0
17824|G?NEY|1993|6|9.6
17824|G?NEY|1993|10|6.2
17824|G?NEY|1993|11|84.0
17824|G?NEY|1993|12|64.3
17824|G?NEY|1993|13|467.4
17824|G?NEY|1994|1|72.0
17824|G?NEY|1994|2|63.8
17824|G?NEY|1994|3|82.4
17824|G?NEY|1994|4|49.1
17824|G?NEY|1994|5|47.0
17824|G?NEY|1994|6|21.7
17824|G?NEY|1994|7|15.2
17824|G?NEY|1994|8|0.3
17824|G?NEY|1994|9|0.8
17824|G?NEY|1994|10|37.7
17824|G?NEY|1994|11|107.1
17824|G?NEY|1994|12|63.5
17824|G?NEY|1994|13|560.6
17824|G?NEY|1995|1|68.7
17824|G?NEY|1995|3|119.2
17824|G?NEY|1995|4|46.8
17824|G?NEY|1995|5|39.6
17824|G?NEY|1995|6|3.3
17824|G?NEY|1995|7|44.2
17824|G?NEY|1995|8|10.6
17824|G?NEY|1995|9|11.3
17824|G?NEY|1995|10|35.6
17824|G?NEY|1995|11|124.9
17824|G?NEY|1995|12|56.7
17824|G?NEY|1995|13|560.9
17824|G?NEY|1996|1|19.7
17824|G?NEY|1996|2|85.8
17824|G?NEY|1996|3|31.3
17824|G?NEY|1996|4|56.1
17824|G?NEY|1996|5|68.3
17824|G?NEY|1996|6|7.8
17824|G?NEY|1996|7|38.5
17824|G?NEY|1996|9|40.1
17824|G?NEY|1996|10|18.7
17824|G?NEY|1996|11|29.8
17824|G?NEY|1996|12|112.8
17824|G?NEY|1996|13|508.9
17824|G?NEY|1997|1|35.0
17824|G?NEY|1997|2|27.3
17824|G?NEY|1997|3|45.9
17824|G?NEY|1997|4|111.1
17824|G?NEY|1997|5|26.9
17824|G?NEY|1997|6|28.0
17824|G?NEY|1997|7|0.2
17824|G?NEY|1997|8|46.9
17824|G?NEY|1997|9|21.7
17824|G?NEY|1997|10|77.2
17824|G?NEY|1997|11|31.4
17824|G?NEY|1997|12|106.0
17824|G?NEY|1997|13|557.6
17824|G?NEY|1998|1|43.4
17824|G?NEY|1998|2|73.7
17824|G?NEY|1998|3|116.1
17824|G?NEY|1998|4|62.7
17824|G?NEY|1998|5|76.7
17824|G?NEY|1998|6|1.3
17824|G?NEY|1998|7|0.5
17824|G?NEY|1998|9|19.9
17824|G?NEY|1998|10|21.1
17824|G?NEY|1998|11|88.7
17824|G?NEY|1998|12|86.5
17824|G?NEY|1998|13|590.6
17824|G?NEY|1999|1|114.3
17824|G?NEY|1999|2|120.3
17824|G?NEY|1999|3|49.2
17824|G?NEY|1999|4|20.2
17824|G?NEY|1999|5|8.4
17824|G?NEY|1999|6|16.8
17824|G?NEY|1999|7|34.2
17824|G?NEY|1999|8|0.5
17824|G?NEY|1999|9|2.0
17824|G?NEY|1999|10|33.7
17824|G?NEY|1999|11|26.0
17824|G?NEY|1999|12|28.3
17824|G?NEY|1999|13|453.9
17824|G?NEY|2000|1|45.7
17824|G?NEY|2000|2|113.2
17824|G?NEY|2000|3|101.5
17824|G?NEY|2000|4|120.1
17824|G?NEY|2000|5|18.7
17824|G?NEY|2000|6|10.7
17824|G?NEY|2000|7|0.0
17824|G?NEY|2000|8|2.3
17824|G?NEY|2000|10|14.9
17824|G?NEY|2000|11|31.7
17824|G?NEY|2000|12|29.9
17824|G?NEY|2000|13|488.7
17824|G?NEY|2001|1|7.6
17824|G?NEY|2001|2|55.5
17824|G?NEY|2001|3|36.2
17824|G?NEY|2001|4|65.3
17824|G?NEY|2001|5|22.8
17824|G?NEY|2001|6|0.1
17824|G?NEY|2001|7|24.5
17824|G?NEY|2001|8|38.1
17824|G?NEY|2001|9|6.2
17824|G?NEY|2001|10|0.7
17824|G?NEY|2001|11|107.9
17824|G?NEY|2001|12|197.2
17824|G?NEY|2001|13|562.1
17824|G?NEY|2002|1|51.6
17824|G?NEY|2002|2|25.4
17824|G?NEY|2002|3|46.7
17824|G?NEY|2002|4|87.3
17824|G?NEY|2002|5|4.5
17824|G?NEY|2002|6|2.0
17824|G?NEY|2002|7|6.0
17824|G?NEY|2002|8|23.2
17824|G?NEY|2002|9|59.4
17824|G?NEY|2002|10|25.2
17824|G?NEY|2002|11|56.2
17824|G?NEY|2002|12|80.6
17824|G?NEY|2002|13|468.1
17824|G?NEY|2003|1|73.5
17824|G?NEY|2003|2|137.5
17824|G?NEY|2003|3|30.9
17824|G?NEY|2003|4|83.9
17824|G?NEY|2003|5|61.9
17824|G?NEY|2003|6|49.8
17824|G?NEY|2003|7|0.1
17824|G?NEY|2003|8|4.4
17824|G?NEY|2003|9|0.2
17824|G?NEY|2003|10|83.2
17824|G?NEY|2003|11|16.4
17824|G?NEY|2003|12|111.6
17824|G?NEY|2003|13|653.4
17824|G?NEY|2004|1|124.5
17824|G?NEY|2004|2|44.6
17824|G?NEY|2004|3|10.2
17824|G?NEY|2004|4|87.2
17824|G?NEY|2004|5|21.9
17824|G?NEY|2004|6|1.7
17824|G?NEY|2004|10|3.9
17824|G?NEY|2004|11|80.2
17824|G?NEY|2004|12|22.3
17824|G?NEY|2004|13|396.5
17824|G?NEY|2005|1|38.0
17824|G?NEY|2005|2|65.5
17824|G?NEY|2005|3|73.8
17824|G?NEY|2005|4|28.1
17824|G?NEY|2005|5|89.2
17824|G?NEY|2005|6|20.8
17824|G?NEY|2005|7|90.8
17824|G?NEY|2005|8|0.4
17824|G?NEY|2005|9|6.0
17824|G?NEY|2005|10|22.7
17824|G?NEY|2005|11|90.1
17824|G?NEY|2005|12|80.0
17824|G?NEY|2005|13|605.4
17824|G?NEY|2006|1|42.9
17824|G?NEY|2006|2|58.6
17824|G?NEY|2006|3|72.8
17824|G?NEY|2006|4|34.1
17824|G?NEY|2006|5|18.5
17824|G?NEY|2006|6|78.7
17824|G?NEY|2006|7|19.8
17824|G?NEY|2006|9|22.6
17824|G?NEY|2006|10|51.1
17824|G?NEY|2006|11|46.7
17824|G?NEY|2006|12|6.4
17824|G?NEY|2006|13|453.2
17824|G?NEY|2007|1|74.4
17824|G?NEY|2007|2|87.9
17824|G?NEY|2007|3|26.9
17824|G?NEY|2007|4|20.6
17824|G?NEY|2007|5|7.9
17824|G?NEY|2007|6|12.9
17824|G?NEY|2007|7|3.3
17824|G?NEY|2007|8|0.1
17824|G?NEY|2007|9|1.7
17824|G?NEY|2007|10|42.0
17824|G?NEY|2007|11|105.7
17824|G?NEY|2007|12|98.8
17824|G?NEY|2007|13|487.6
